Date,Open,High,Low,Close,Adj Close,Volume
2021-07-07,1756.000000,1768.500000,1743.150024,1761.800049,1760.925659,2726182
2021-07-08,1758.000000,1763.000000,1725.000000,1732.300049,1731.440308,2208015
2021-07-09,1729.000000,1730.000000,1714.949951,1720.050049,1719.196289,1698166
2021-07-12,1732.000000,1743.000000,1725.150024,1731.949951,1731.090332,1737065
2021-07-13,1743.000000,1752.500000,1723.599976,1747.150024,1746.282837,2066639
2021-07-14,1740.000000,1757.949951,1735.599976,1748.150024,1747.282349,2158984
2021-07-15,1757.000000,1757.000000,1740.000000,1750.050049,1749.181396,1950556
2021-07-16,1755.500000,1762.000000,1740.000000,1749.500000,1748.631714,1838050
2021-07-19,1733.900024,1740.000000,1712.000000,1722.800049,1721.944946,2146337
2021-07-20,1722.800049,1723.800049,1696.000000,1702.650024,1701.804932,2143859
2021-07-22,1706.550049,1721.949951,1703.150024,1707.199951,1706.352661,1858253
2021-07-23,1710.000000,1727.300049,1694.150024,1722.949951,1722.094849,1995800
2021-07-26,1711.599976,1750.000000,1673.349976,1740.599976,1739.736084,3939095
2021-07-27,1752.000000,1753.000000,1693.849976,1697.949951,1697.107178,4301131
2021-07-28,1705.000000,1705.800049,1646.000000,1652.849976,1652.029663,5052755
2021-07-29,1664.000000,1664.000000,1635.099976,1641.650024,1640.835205,2994265
2021-07-30,1641.650024,1669.900024,1626.000000,1654.800049,1653.978760,3222001
2021-08-02,1665.000000,1677.300049,1657.500000,1665.099976,1664.273560,2590976
2021-08-03,1665.000000,1689.250000,1665.000000,1685.650024,1684.813354,3230140
2021-08-04,1698.699951,1753.250000,1685.000000,1749.949951,1749.081421,7004160
2021-08-05,1761.699951,1793.000000,1752.550049,1771.750000,1770.870605,6052092
2021-08-06,1769.000000,1784.699951,1756.150024,1777.199951,1776.317871,3640469
2021-08-09,1777.199951,1789.599976,1762.099976,1780.900024,1780.016113,1596886
2021-08-10,1785.000000,1824.900024,1779.300049,1813.250000,1812.349976,4594848
2021-08-11,1820.000000,1820.000000,1762.150024,1780.599976,1780.599976,3101903
2021-08-12,1775.099976,1791.000000,1762.000000,1787.699951,1787.699951,1641690
2021-08-13,1784.000000,1799.000000,1773.849976,1788.000000,1788.000000,1839917
2021-08-16,1784.000000,1801.199951,1771.750000,1782.349976,1782.349976,1553661
2021-08-17,1779.000000,1795.000000,1777.050049,1788.349976,1788.349976,1419337
2021-08-18,1788.349976,1790.550049,1745.599976,1749.699951,1749.699951,2763653
2021-08-20,1732.000000,1732.000000,1697.000000,1703.550049,1703.550049,5643242
2021-08-23,1724.550049,1724.550049,1700.000000,1716.849976,1716.849976,3093169
2021-08-24,1725.000000,1725.000000,1691.599976,1704.900024,1704.900024,4707971
2021-08-25,1705.000000,1716.699951,1694.000000,1697.199951,1697.199951,2913810
2021-08-26,1693.800049,1716.500000,1688.900024,1697.500000,1697.500000,4382577
2021-08-27,1695.000000,1723.800049,1695.000000,1713.550049,1713.550049,3661315
2021-08-30,1715.949951,1739.550049,1715.949951,1735.849976,1735.849976,2561253
2021-08-31,1744.050049,1759.599976,1739.050049,1753.699951,1753.699951,4492609
2021-09-01,1753.750000,1753.849976,1738.000000,1746.650024,1746.650024,7266354
2021-09-02,1752.000000,1788.400024,1744.000000,1776.400024,1776.400024,5763844
2021-09-03,1793.000000,1811.449951,1777.550049,1791.849976,1791.849976,4845134
2021-09-06,1808.000000,1808.000000,1770.000000,1774.550049,1774.550049,1901931
2021-09-07,1774.550049,1779.449951,1746.000000,1764.849976,1764.849976,2922837
2021-09-08,1760.099976,1828.000000,1755.000000,1815.349976,1815.349976,15249557
2021-09-09,1826.000000,1841.699951,1806.800049,1817.849976,1817.849976,3642925
2021-09-13,1828.500000,1849.800049,1794.750000,1840.050049,1840.050049,3271615
2021-09-14,1850.000000,1879.000000,1845.150024,1867.750000,1867.750000,4168080
2021-09-15,1874.000000,1898.449951,1858.000000,1871.699951,1871.699951,4814023
2021-09-16,1877.000000,1910.000000,1868.000000,1906.800049,1906.800049,4128783
2021-09-17,1916.000000,2017.000000,1913.000000,2007.949951,2007.949951,14638489
2021-09-20,1990.000000,2037.199951,1981.349976,2001.449951,2001.449951,5881089
2021-09-21,2017.000000,2027.650024,1996.099976,2010.949951,2010.949951,3866888
2021-09-22,2016.500000,2022.400024,1978.800049,1985.550049,1985.550049,1911809
2021-09-23,2004.000000,2052.000000,1990.900024,2024.000000,2024.000000,2989107
2021-09-24,2030.000000,2052.350098,2013.900024,2028.099976,2028.099976,2114888
2021-09-27,2031.199951,2058.000000,2025.500000,2033.349976,2033.349976,1830064
2021-09-28,2040.000000,2077.800049,2012.900024,2068.199951,2068.199951,3899267
2021-09-29,2059.899902,2060.000000,2020.150024,2030.449951,2030.449951,3420314
2021-09-30,2025.449951,2035.000000,1996.800049,2005.500000,2005.500000,4572748
2021-10-01,1997.000000,2010.800049,1971.900024,1993.550049,1993.550049,3373978
2021-10-04,1995.000000,2014.900024,1988.000000,1990.949951,1990.949951,2043053
2021-10-05,1994.900024,1997.949951,1975.500000,1982.349976,1982.349976,2719807
2021-10-06,1976.050049,2005.000000,1942.099976,1955.750000,1955.750000,2979275
2021-10-07,1968.000000,1982.250000,1949.250000,1952.449951,1952.449951,2222130
2021-10-08,1950.000000,1966.150024,1931.000000,1936.349976,1936.349976,1937834
2021-10-11,1949.000000,2005.000000,1945.000000,1975.400024,1975.400024,2376167
2021-10-12,1980.000000,2004.000000,1965.000000,1995.099976,1995.099976,1890902
2021-10-13,2004.000000,2022.000000,1994.550049,2009.349976,2009.349976,1742478
2021-10-14,2008.000000,2025.500000,1985.000000,2017.800049,2017.800049,1652356
2021-10-18,2017.800049,2046.949951,2007.949951,2011.599976,2011.599976,2166779
2021-10-19,2011.900024,2044.949951,1992.099976,2035.349976,2035.349976,1695203
2021-10-20,2042.000000,2044.949951,1998.199951,2015.449951,2015.449951,1794893
2021-10-21,2031.000000,2155.000000,2022.000000,2143.750000,2143.750000,9495518
2021-10-22,2154.899902,2201.649902,2122.750000,2171.399902,2171.399902,5931826
2021-10-25,2152.000000,2182.949951,2115.050049,2154.500000,2154.500000,6777262
2021-10-26,2154.500000,2240.000000,2123.699951,2210.949951,2210.949951,10669001
2021-10-27,2200.000000,2253.000000,2176.600098,2188.250000,2188.250000,4550568
2021-10-28,2188.250000,2190.000000,2090.399902,2098.500000,2098.500000,3102289
2021-10-29,2077.550049,2096.949951,2015.000000,2031.150024,2031.150024,4666345
2021-11-01,2055.000000,2086.800049,2034.800049,2076.500000,2076.500000,1966588
2021-11-02,2066.149902,2093.500000,2060.000000,2076.649902,2076.649902,1536206
2021-11-03,2080.000000,2111.600098,2028.000000,2037.550049,2037.550049,2067291
2021-11-04,2040.000000,2062.000000,2039.000000,2057.000000,2057.000000,205177
2021-11-08,2055.000000,2127.600098,2055.000000,2118.850098,2118.850098,2121996
2021-11-09,2120.000000,2126.949951,2083.300049,2097.199951,2097.199951,1777573
2021-11-10,2085.000000,2091.350098,2063.050049,2076.050049,2076.050049,1445788
2021-11-11,2073.000000,2077.699951,2047.550049,2054.100098,2054.100098,1547153
2021-11-12,2068.000000,2080.000000,2053.050049,2074.699951,2074.699951,1434428
2021-11-15,2080.100098,2108.000000,2080.000000,2097.300049,2097.300049,1819328
2021-11-16,2099.899902,2103.850098,2070.000000,2082.850098,2082.850098,1545107
2021-11-17,2070.000000,2081.850098,2045.500000,2053.100098,2053.100098,1446763
2021-11-18,2050.000000,2062.449951,2008.900024,2024.449951,2024.449951,2793199
2021-11-22,2044.000000,2044.000000,1941.000000,1955.449951,1955.449951,2748329
2021-11-23,1938.000000,1993.150024,1932.699951,1982.900024,1982.900024,3229625
2021-11-24,1979.550049,2024.949951,1970.000000,2011.400024,2011.400024,1947483
2021-11-25,2020.000000,2048.000000,2013.050049,2035.099976,2035.099976,3164428
2021-11-26,2002.000000,2007.000000,1955.099976,1964.300049,1964.300049,2647553
2021-11-29,1993.000000,2045.000000,1937.199951,2019.599976,2019.599976,4171900
2021-11-30,2023.000000,2039.599976,1946.900024,1961.900024,1961.900024,4265816
2021-12-01,1979.000000,1985.900024,1940.000000,1953.349976,1953.349976,2585693
2021-12-02,1947.550049,1980.949951,1945.599976,1964.250000,1964.250000,1932929
2021-12-03,1966.699951,1989.900024,1905.199951,1914.199951,1914.199951,3491724
2021-12-06,1920.000000,1926.500000,1877.000000,1885.199951,1885.199951,3081336
2021-12-07,1912.000000,1963.800049,1910.199951,1937.150024,1937.150024,7344475
2021-12-08,1970.000000,1970.000000,1915.449951,1920.449951,1920.449951,5125595
2021-12-09,1926.000000,1936.900024,1886.099976,1916.349976,1916.349976,4654453
2021-12-10,1915.000000,1920.000000,1890.000000,1897.000000,1897.000000,1799521
