Date,Open,High,Low,Close,Adj Close,Volume
2021-03-24,411.350006,415.450012,409.200012,411.000000,411.000000,5140347
2021-03-25,410.700012,411.700012,397.750000,399.649994,399.649994,12737129
2021-03-26,404.799988,407.700012,400.649994,403.899994,403.899994,9033369
2021-03-30,405.000000,420.450012,405.000000,418.100006,418.100006,13169563
2021-03-31,419.799988,419.799988,413.350006,414.149994,414.149994,7445134
2021-04-01,418.850006,422.850006,414.350006,416.399994,416.399994,7596943
2021-04-05,416.450012,427.899994,416.200012,425.450012,425.450012,21216395
2021-04-06,427.950012,428.899994,422.350006,427.149994,427.149994,8320520
2021-04-07,425.000000,439.000000,423.399994,438.000000,438.000000,13867650
2021-04-08,441.950012,445.950012,440.000000,442.100006,442.100006,12916614
2021-04-09,442.899994,451.350006,440.000000,450.100006,450.100006,11699385
2021-04-12,450.000000,450.100006,429.399994,432.600006,432.600006,15086267
2021-04-13,432.000000,437.549988,412.600006,418.950012,418.950012,20420320
2021-04-15,418.899994,434.450012,415.000000,430.700012,430.700012,26758891
2021-04-16,441.700012,473.649994,436.000000,469.200012,469.200012,109361636
2021-04-19,463.000000,477.950012,461.100006,472.750000,472.750000,43809855
2021-04-20,476.000000,477.549988,467.799988,470.100006,470.100006,17730691
2021-04-22,471.600006,494.500000,471.600006,486.649994,486.649994,42620929
2021-04-23,483.549988,487.350006,474.350006,475.700012,475.700012,13596003
2021-04-26,479.399994,483.850006,477.000000,480.299988,480.299988,9314644
2021-04-27,481.399994,487.000000,481.000000,485.049988,485.049988,7209467
2021-04-28,485.850006,493.200012,481.250000,489.299988,489.299988,9615534
2021-04-29,492.700012,492.799988,485.700012,489.850006,489.850006,7641133
2021-04-30,491.500000,511.799988,489.299988,492.750000,492.750000,29115571
2021-05-03,487.950012,496.000000,483.250000,487.350006,487.350006,8599731
2021-05-04,487.299988,488.299988,477.799988,481.950012,481.950012,8102429
2021-05-05,484.799988,496.000000,483.299988,490.600006,490.600006,11856591
2021-05-06,493.700012,514.799988,487.250000,512.299988,512.299988,24413544
2021-05-07,514.000000,516.549988,507.500000,515.250000,515.250000,14666581
2021-05-10,517.599976,528.500000,513.250000,525.950012,525.950012,12544472
2021-05-11,517.950012,523.299988,514.049988,518.400024,518.400024,7649499
2021-05-12,519.950012,522.549988,504.850006,507.600006,507.600006,7871107
2021-05-14,507.500000,508.399994,492.750000,498.450012,498.450012,6799879
2021-05-17,498.450012,503.700012,495.000000,499.799988,499.799988,5752650
2021-05-18,502.000000,514.799988,500.899994,508.049988,508.049988,9380746
2021-05-19,508.299988,517.799988,505.149994,511.649994,511.649994,7490396
2021-05-20,516.000000,517.000000,503.600006,508.250000,508.250000,6292304
2021-05-21,510.000000,515.900024,509.149994,512.700012,512.700012,5197503
2021-05-24,511.899994,518.500000,509.649994,514.900024,514.900024,7436812
2021-05-25,517.400024,524.849976,515.700012,517.549988,517.549988,7954564
2021-05-26,514.900024,530.450012,514.750000,527.250000,527.250000,8823190
2021-05-27,527.250000,545.000000,525.049988,540.900024,540.900024,29411126
2021-05-28,539.000000,540.299988,532.650024,538.700012,538.700012,5878626
2021-05-31,538.700012,540.549988,531.049988,539.049988,539.049988,5386205
2021-06-01,541.900024,547.000000,539.650024,542.799988,542.799988,5965044
2021-06-02,541.950012,545.000000,533.000000,543.000000,543.000000,4713568
2021-06-03,545.700012,549.900024,538.299988,539.049988,539.049988,5637991
2021-06-04,543.500000,545.500000,540.450012,541.200012,541.200012,4771716
2021-06-07,544.700012,551.200012,542.700012,548.250000,548.250000,4348433
2021-06-08,550.000000,555.500000,549.150024,550.599976,550.599976,5429734
2021-06-09,553.000000,553.250000,542.200012,544.200012,544.200012,6206899
2021-06-10,545.549988,555.500000,545.549988,554.250000,554.250000,5720744
2021-06-11,555.000000,558.950012,551.500000,554.299988,554.299988,5612359
2021-06-14,553.900024,562.799988,553.000000,561.599976,561.599976,5952159
2021-06-15,561.500000,564.000000,557.000000,557.900024,557.900024,3837245
2021-06-16,559.900024,562.549988,553.500000,555.250000,555.250000,5497269
2021-06-17,552.500000,561.500000,549.549988,558.700012,558.700012,4399348
2021-06-18,560.000000,561.950012,546.049988,549.799988,549.799988,10007116
2021-06-21,544.750000,544.750000,535.200012,542.150024,542.150024,5390821
2021-06-22,545.250000,559.950012,542.299988,556.549988,556.549988,5752921
2021-06-23,560.000000,560.849976,538.400024,540.150024,540.150024,11242702
2021-06-24,541.900024,550.549988,539.200012,549.049988,549.049988,8668680
2021-06-25,549.849976,551.000000,540.500000,547.500000,547.500000,5039822
2021-06-28,549.750000,550.799988,544.250000,547.400024,547.400024,3259830
2021-06-29,547.799988,553.750000,541.000000,542.599976,542.599976,7927880
2021-06-30,544.849976,548.000000,542.000000,545.650024,545.650024,4293322
2021-07-01,545.000000,545.900024,538.000000,539.349976,539.349976,4329374
2021-07-02,540.099976,542.299988,533.599976,538.599976,538.599976,4157307
2021-07-05,542.900024,542.900024,535.549988,536.349976,536.349976,3439169
2021-07-06,536.549988,538.299988,531.849976,532.599976,532.599976,4193441
2021-07-07,534.049988,536.400024,525.099976,532.150024,532.150024,5377687
2021-07-08,533.900024,536.950012,528.000000,531.000000,531.000000,4565510
2021-07-09,527.400024,530.950012,523.250000,525.799988,525.799988,5724608
2021-07-12,530.750000,532.150024,523.200012,525.849976,525.849976,3865556
2021-07-13,528.000000,529.500000,522.599976,524.849976,524.849976,4172358
2021-07-14,526.250000,563.299988,525.599976,561.700012,561.700012,29348083
2021-07-15,561.000000,579.650024,559.000000,575.900024,575.900024,31066201
2021-07-16,580.000000,589.250000,568.299988,577.750000,577.750000,36907827
2021-07-19,572.549988,584.000000,570.000000,573.799988,573.799988,10857851
2021-07-20,575.700012,578.150024,561.549988,568.099976,568.099976,10523527
2021-07-22,577.099976,585.000000,571.000000,584.200012,584.200012,12043385
2021-07-23,586.500000,601.799988,583.700012,599.150024,599.150024,14057455
2021-07-26,600.099976,600.500000,588.250000,590.450012,590.450012,6099903
2021-07-27,588.900024,594.650024,584.150024,591.450012,591.450012,3983137
2021-07-28,590.950012,593.349976,583.000000,591.950012,591.950012,4573930
2021-07-29,593.599976,598.000000,587.900024,590.450012,590.450012,5834470
2021-07-30,588.849976,593.000000,585.000000,587.150024,587.150024,3178206
2021-08-02,588.200012,595.400024,582.250000,592.250000,592.250000,4623898
2021-08-03,604.000000,604.000000,594.150024,599.400024,599.400024,5165607
2021-08-04,603.500000,604.000000,594.299988,596.799988,596.799988,4509356
2021-08-05,597.500000,614.500000,597.500000,600.900024,600.900024,11294364
2021-08-06,603.750000,606.400024,596.299988,598.000000,598.000000,5270200
2021-08-09,600.000000,606.000000,595.500000,596.799988,596.799988,4646751
2021-08-10,598.400024,608.950012,593.099976,603.849976,603.849976,7027782
2021-08-11,601.900024,606.500000,598.450012,601.250000,601.250000,4282513
2021-08-12,602.000000,608.900024,600.650024,605.849976,605.849976,3952508
2021-08-13,606.000000,620.450012,606.000000,615.500000,615.500000,8364684
2021-08-16,616.099976,620.900024,610.500000,614.049988,614.049988,3572426
2021-08-17,613.750000,637.049988,611.200012,634.900024,634.900024,11822772
2021-08-18,635.750000,639.200012,624.599976,629.400024,629.400024,6923577
2021-08-20,622.500000,631.950012,618.000000,620.049988,620.049988,6170693
2021-08-23,626.000000,636.950012,623.500000,628.849976,628.849976,7036375
2021-08-24,636.000000,636.000000,624.099976,633.549988,633.549988,4483718
2021-08-25,635.000000,642.799988,629.549988,631.650024,631.650024,6407718
2021-08-26,632.200012,638.500000,626.000000,628.950012,628.950012,4208351
2021-08-27,629.500000,636.000000,625.299988,634.950012,634.950012,4371554
2021-08-30,635.950012,639.500000,630.549988,632.450012,632.450012,4371855
2021-08-31,634.599976,642.549988,628.900024,640.950012,640.950012,7795908
2021-09-01,643.799988,647.349976,635.250000,642.049988,642.049988,4725222
2021-09-02,645.000000,657.000000,640.750000,651.450012,651.450012,4538778
2021-09-03,653.000000,656.700012,649.500000,655.099976,655.099976,3774970
2021-09-06,656.650024,688.700012,656.650024,686.450012,686.450012,12338416
2021-09-07,690.000000,690.000000,672.750000,674.250000,674.250000,6406109
2021-09-08,675.400024,675.400024,660.000000,662.200012,662.200012,6716231
2021-09-09,660.900024,664.549988,654.000000,662.349976,662.349976,5805730
2021-09-13,662.349976,671.849976,657.849976,670.750000,670.750000,5588789
2021-09-14,671.000000,675.700012,670.000000,673.450012,673.450012,3661338
2021-09-15,674.000000,680.549988,670.000000,674.049988,674.049988,4145416
2021-09-16,679.750000,680.750000,665.000000,667.849976,667.849976,4657846
2021-09-17,671.400024,674.400024,662.750000,665.250000,665.250000,5407781
2021-09-20,657.750000,670.500000,653.400024,662.500000,662.500000,4546430
2021-09-21,660.500000,669.000000,657.099976,667.599976,667.599976,3683551
2021-09-22,669.000000,674.500000,663.000000,668.150024,668.150024,4791652
2021-09-23,672.900024,677.000000,671.400024,674.299988,674.299988,3231293
2021-09-24,680.500000,699.150024,675.000000,676.500000,676.500000,12126588
2021-09-27,678.049988,678.349976,651.000000,653.900024,653.900024,8399082
2021-09-28,653.900024,653.900024,635.250000,639.599976,639.599976,8112462
2021-09-29,629.950012,646.500000,627.349976,640.750000,640.750000,8839566
2021-09-30,638.750000,646.750000,632.549988,634.099976,634.099976,6013959
2021-10-01,634.799988,639.750000,630.200012,636.250000,636.250000,4208854
2021-10-04,639.900024,643.599976,635.950012,641.049988,641.049988,5247122
2021-10-05,636.450012,649.500000,634.049988,646.849976,646.849976,5456074
2021-10-06,650.400024,650.450012,634.400024,635.750000,635.750000,4836599
2021-10-07,639.000000,648.549988,636.900024,642.950012,642.950012,3724343
2021-10-08,646.150024,667.549988,645.000000,661.150024,661.150024,11045983
2021-10-11,648.950012,666.299988,635.000000,652.799988,652.799988,10211466
2021-10-12,652.000000,662.400024,642.549988,659.099976,659.099976,9340216
2021-10-13,665.000000,674.700012,656.000000,672.599976,672.599976,9462941
2021-10-14,697.000000,739.849976,695.000000,708.250000,708.250000,59188803
2021-10-18,719.000000,720.799988,702.400024,709.750000,709.750000,10599446
2021-10-19,717.099976,729.950012,708.000000,711.549988,711.549988,10932574
2021-10-20,713.599976,722.750000,695.750000,701.950012,701.950012,8054391
2021-10-21,708.950012,709.000000,681.700012,696.299988,696.299988,7958456
2021-10-22,701.750000,705.500000,678.250000,682.400024,682.400024,5379151
2021-10-25,682.750000,684.200012,660.799988,667.700012,667.700012,8810958
2021-10-26,671.049988,678.799988,665.000000,668.150024,668.150024,6096983
2021-10-27,668.150024,674.549988,663.450012,671.099976,671.099976,6315589
2021-10-28,671.000000,671.599976,655.000000,656.900024,656.900024,5178771
2021-10-29,658.250000,659.400024,644.250000,646.750000,646.750000,6761317
2021-11-01,651.099976,656.950012,647.500000,655.450012,655.450012,4401233
2021-11-02,657.000000,661.000000,651.099976,653.799988,653.799988,4039689
2021-11-03,659.400024,661.849976,650.200012,652.500000,652.500000,3435591
2021-11-04,655.000000,657.650024,647.400024,653.700012,653.700012,782905
2021-11-08,652.950012,661.000000,647.500000,658.349976,658.349976,4752230
2021-11-09,663.099976,666.250000,656.700012,658.450012,658.450012,4142065
2021-11-10,655.900024,659.000000,651.549988,652.599976,652.599976,4045695
2021-11-11,649.750000,649.750000,636.799988,641.799988,641.799988,6033898
2021-11-12,648.000000,662.500000,645.799988,660.049988,660.049988,6063253
2021-11-15,661.549988,666.000000,657.150024,658.900024,658.900024,4717998
2021-11-16,658.400024,668.750000,654.650024,661.450012,661.450012,5663547
2021-11-17,661.450012,668.000000,658.000000,661.799988,661.799988,4427497
2021-11-18,663.400024,665.950012,645.250000,651.450012,651.450012,3921249
2021-11-22,658.000000,660.450012,638.000000,644.049988,644.049988,5791217
2021-11-23,642.700012,648.950012,626.049988,642.799988,642.799988,4567462
2021-11-24,644.299988,647.599976,633.099976,636.500000,636.500000,3992776
2021-11-25,637.000000,641.799988,633.000000,636.700012,636.700012,3330681
2021-11-26,632.000000,634.400024,619.650024,621.450012,621.450012,4138537
2021-11-29,616.549988,632.849976,603.950012,630.599976,630.599976,5188030
2021-11-30,630.599976,645.500000,630.500000,637.250000,637.250000,13425100
2021-12-01,642.599976,645.950012,633.250000,634.799988,634.799988,4726822
2021-12-02,636.900024,648.099976,629.000000,646.799988,646.799988,5105228
2021-12-03,644.750000,653.950012,639.900024,640.750000,640.750000,6702505
2021-12-06,637.250000,644.200012,623.150024,624.500000,624.500000,4704953
2021-12-07,628.000000,634.549988,623.000000,632.400024,632.400024,4278545
2021-12-08,639.000000,653.000000,638.250000,641.700012,641.700012,7680329
2021-12-09,641.750000,647.599976,637.849976,643.200012,643.200012,3432802
2021-12-10,642.150024,645.900024,635.500000,636.150024,636.150024,3075771
